WKT,id,left,top,right,bottom,row_index,col_index
"POLYGON ((6797934.1638057 2132408.20895736,6805939.41314954 2132408.20895736,6805939.41314954 2124402.95961353,6797934.1638057 2124402.95961353,6797934.1638057 2132408.20895736))","540",6797934.1638057,2132408.20895736,6805939.41314954,2124402.95961353,"19","20"
"POLYGON ((6797934.1638057 2124402.95961353,6805939.41314954 2124402.95961353,6805939.41314954 2116397.7102697,6797934.1638057 2116397.7102697,6797934.1638057 2124402.95961353))","541",6797934.1638057,2124402.95961353,6805939.41314954,2116397.7102697,"20","20"
"POLYGON ((6797934.1638057 2116397.7102697,6805939.41314954 2116397.7102697,6805939.41314954 2108392.46092586,6797934.1638057 2108392.46092586,6797934.1638057 2116397.7102697))","542",6797934.1638057,2116397.7102697,6805939.41314954,2108392.46092586,"21","20"
"POLYGON ((6797934.1638057 2108392.46092586,6805939.41314954 2108392.46092586,6805939.41314954 2100387.21158203,6797934.1638057 2100387.21158203,6797934.1638057 2108392.46092586))","543",6797934.1638057,2108392.46092586,6805939.41314954,2100387.21158203,"22","20"
"POLYGON ((6797934.1638057 2100387.21158203,6805939.41314954 2100387.21158203,6805939.41314954 2092381.9622382,6797934.1638057 2092381.9622382,6797934.1638057 2100387.21158203))","544",6797934.1638057,2100387.21158203,6805939.41314954,2092381.9622382,"23","20"
"POLYGON ((6797934.1638057 2092381.9622382,6805939.41314954 2092381.9622382,6805939.41314954 2084376.71289437,6797934.1638057 2084376.71289437,6797934.1638057 2092381.9622382))","545",6797934.1638057,2092381.9622382,6805939.41314954,2084376.71289437,"24","20"
"POLYGON ((6797934.1638057 2084376.71289437,6805939.41314954 2084376.71289437,6805939.41314954 2076371.46355054,6797934.1638057 2076371.46355054,6797934.1638057 2084376.71289437))","546",6797934.1638057,2084376.71289437,6805939.41314954,2076371.46355054,"25","20"
"POLYGON ((6805939.41314954 2284507.94649017,6813944.66249337 2284507.94649017,6813944.66249337 2276502.69714634,6805939.41314954 2276502.69714634,6805939.41314954 2284507.94649017))","547",6805939.41314954,2284507.94649017,6813944.66249337,2276502.69714634,"0","21"
"POLYGON ((6805939.41314954 2276502.69714634,6813944.66249337 2276502.69714634,6813944.66249337 2268497.4478025,6805939.41314954 2268497.4478025,6805939.41314954 2276502.69714634))","548",6805939.41314954,2276502.69714634,6813944.66249337,2268497.4478025,"1","21"
"POLYGON ((6805939.41314954 2268497.4478025,6813944.66249337 2268497.4478025,6813944.66249337 2260492.19845867,6805939.41314954 2260492.19845867,6805939.41314954 2268497.4478025))","549",6805939.41314954,2268497.4478025,6813944.66249337,2260492.19845867,"2","21"
"POLYGON ((6805939.41314954 2260492.19845867,6813944.66249337 2260492.19845867,6813944.66249337 2252486.94911484,6805939.41314954 2252486.94911484,6805939.41314954 2260492.19845867))","550",6805939.41314954,2260492.19845867,6813944.66249337,2252486.94911484,"3","21"
"POLYGON ((6805939.41314954 2252486.94911484,6813944.66249337 2252486.94911484,6813944.66249337 2244481.69977101,6805939.41314954 2244481.69977101,6805939.41314954 2252486.94911484))","551",6805939.41314954,2252486.94911484,6813944.66249337,2244481.69977101,"4","21"
"POLYGON ((6805939.41314954 2244481.69977101,6813944.66249337 2244481.69977101,6813944.66249337 2236476.45042718,6805939.41314954 2236476.45042718,6805939.41314954 2244481.69977101))","552",6805939.41314954,2244481.69977101,6813944.66249337,2236476.45042718,"5","21"
"POLYGON ((6805939.41314954 2236476.45042718,6813944.66249337 2236476.45042718,6813944.66249337 2228471.20108334,6805939.41314954 2228471.20108334,6805939.41314954 2236476.45042718))","553",6805939.41314954,2236476.45042718,6813944.66249337,2228471.20108334,"6","21"
"POLYGON ((6805939.41314954 2228471.20108334,6813944.66249337 2228471.20108334,6813944.66249337 2220465.95173951,6805939.41314954 2220465.95173951,6805939.41314954 2228471.20108334))","554",6805939.41314954,2228471.20108334,6813944.66249337,2220465.95173951,"7","21"
"POLYGON ((6805939.41314954 2220465.95173951,6813944.66249337 2220465.95173951,6813944.66249337 2212460.70239568,6805939.41314954 2212460.70239568,6805939.41314954 2220465.95173951))","555",6805939.41314954,2220465.95173951,6813944.66249337,2212460.70239568,"8","21"
"POLYGON ((6805939.41314954 2212460.70239568,6813944.66249337 2212460.70239568,6813944.66249337 2204455.45305185,6805939.41314954 2204455.45305185,6805939.41314954 2212460.70239568))","556",6805939.41314954,2212460.70239568,6813944.66249337,2204455.45305185,"9","21"
"POLYGON ((6805939.41314954 2204455.45305185,6813944.66249337 2204455.45305185,6813944.66249337 2196450.20370802,6805939.41314954 2196450.20370802,6805939.41314954 2204455.45305185))","557",6805939.41314954,2204455.45305185,6813944.66249337,2196450.20370802,"10","21"
"POLYGON ((6805939.41314954 2196450.20370802,6813944.66249337 2196450.20370802,6813944.66249337 2188444.95436418,6805939.41314954 2188444.95436418,6805939.41314954 2196450.20370802))","558",6805939.41314954,2196450.20370802,6813944.66249337,2188444.95436418,"11","21"
"POLYGON ((6805939.41314954 2188444.95436418,6813944.66249337 2188444.95436418,6813944.66249337 2180439.70502035,6805939.41314954 2180439.70502035,6805939.41314954 2188444.95436418))","559",6805939.41314954,2188444.95436418,6813944.66249337,2180439.70502035,"12","21"
"POLYGON ((6805939.41314954 2180439.70502035,6813944.66249337 2180439.70502035,6813944.66249337 2172434.45567652,6805939.41314954 2172434.45567652,6805939.41314954 2180439.70502035))","560",6805939.41314954,2180439.70502035,6813944.66249337,2172434.45567652,"13","21"
"POLYGON ((6805939.41314954 2172434.45567652,6813944.66249337 2172434.45567652,6813944.66249337 2164429.20633269,6805939.41314954 2164429.20633269,6805939.41314954 2172434.45567652))","561",6805939.41314954,2172434.45567652,6813944.66249337,2164429.20633269,"14","21"
"POLYGON ((6805939.41314954 2164429.20633269,6813944.66249337 2164429.20633269,6813944.66249337 2156423.95698886,6805939.41314954 2156423.95698886,6805939.41314954 2164429.20633269))","562",6805939.41314954,2164429.20633269,6813944.66249337,2156423.95698886,"15","21"
"POLYGON ((6805939.41314954 2156423.95698886,6813944.66249337 2156423.95698886,6813944.66249337 2148418.70764502,6805939.41314954 2148418.70764502,6805939.41314954 2156423.95698886))","563",6805939.41314954,2156423.95698886,6813944.66249337,2148418.70764502,"16","21"
"POLYGON ((6805939.41314954 2148418.70764502,6813944.66249337 2148418.70764502,6813944.66249337 2140413.45830119,6805939.41314954 2140413.45830119,6805939.41314954 2148418.70764502))","564",6805939.41314954,2148418.70764502,6813944.66249337,2140413.45830119,"17","21"
"POLYGON ((6805939.41314954 2140413.45830119,6813944.66249337 2140413.45830119,6813944.66249337 2132408.20895736,6805939.41314954 2132408.20895736,6805939.41314954 2140413.45830119))","565",6805939.41314954,2140413.45830119,6813944.66249337,2132408.20895736,"18","21"
"POLYGON ((6805939.41314954 2132408.20895736,6813944.66249337 2132408.20895736,6813944.66249337 2124402.95961353,6805939.41314954 2124402.95961353,6805939.41314954 2132408.20895736))","566",6805939.41314954,2132408.20895736,6813944.66249337,2124402.95961353,"19","21"
"POLYGON ((6805939.41314954 2124402.95961353,6813944.66249337 2124402.95961353,6813944.66249337 2116397.7102697,6805939.41314954 2116397.7102697,6805939.41314954 2124402.95961353))","567",6805939.41314954,2124402.95961353,6813944.66249337,2116397.7102697,"20","21"
"POLYGON ((6805939.41314954 2116397.7102697,6813944.66249337 2116397.7102697,6813944.66249337 2108392.46092586,6805939.41314954 2108392.46092586,6805939.41314954 2116397.7102697))","568",6805939.41314954,2116397.7102697,6813944.66249337,2108392.46092586,"21","21"
"POLYGON ((6805939.41314954 2108392.46092586,6813944.66249337 2108392.46092586,6813944.66249337 2100387.21158203,6805939.41314954 2100387.21158203,6805939.41314954 2108392.46092586))","569",6805939.41314954,2108392.46092586,6813944.66249337,2100387.21158203,"22","21"
"POLYGON ((6805939.41314954 2100387.21158203,6813944.66249337 2100387.21158203,6813944.66249337 2092381.9622382,6805939.41314954 2092381.9622382,6805939.41314954 2100387.21158203))","570",6805939.41314954,2100387.21158203,6813944.66249337,2092381.9622382,"23","21"
"POLYGON ((6805939.41314954 2092381.9622382,6813944.66249337 2092381.9622382,6813944.66249337 2084376.71289437,6805939.41314954 2084376.71289437,6805939.41314954 2092381.9622382))","571",6805939.41314954,2092381.9622382,6813944.66249337,2084376.71289437,"24","21"
"POLYGON ((6805939.41314954 2084376.71289437,6813944.66249337 2084376.71289437,6813944.66249337 2076371.46355054,6805939.41314954 2076371.46355054,6805939.41314954 2084376.71289437))","572",6805939.41314954,2084376.71289437,6813944.66249337,2076371.46355054,"25","21"
"POLYGON ((6813944.66249337 2284507.94649017,6821949.9118372 2284507.94649017,6821949.9118372 2276502.69714634,6813944.66249337 2276502.69714634,6813944.66249337 2284507.94649017))","573",6813944.66249337,2284507.94649017,6821949.9118372,2276502.69714634,"0","22"
"POLYGON ((6813944.66249337 2276502.69714634,6821949.9118372 2276502.69714634,6821949.9118372 2268497.4478025,6813944.66249337 2268497.4478025,6813944.66249337 2276502.69714634))","574",6813944.66249337,2276502.69714634,6821949.9118372,2268497.4478025,"1","22"
"POLYGON ((6813944.66249337 2268497.4478025,6821949.9118372 2268497.4478025,6821949.9118372 2260492.19845867,6813944.66249337 2260492.19845867,6813944.66249337 2268497.4478025))","575",6813944.66249337,2268497.4478025,6821949.9118372,2260492.19845867,"2","22"
"POLYGON ((6813944.66249337 2260492.19845867,6821949.9118372 2260492.19845867,6821949.9118372 2252486.94911484,6813944.66249337 2252486.94911484,6813944.66249337 2260492.19845867))","576",6813944.66249337,2260492.19845867,6821949.9118372,2252486.94911484,"3","22"
"POLYGON ((6813944.66249337 2252486.94911484,6821949.9118372 2252486.94911484,6821949.9118372 2244481.69977101,6813944.66249337 2244481.69977101,6813944.66249337 2252486.94911484))","577",6813944.66249337,2252486.94911484,6821949.9118372,2244481.69977101,"4","22"
"POLYGON ((6813944.66249337 2244481.69977101,6821949.9118372 2244481.69977101,6821949.9118372 2236476.45042718,6813944.66249337 2236476.45042718,6813944.66249337 2244481.69977101))","578",6813944.66249337,2244481.69977101,6821949.9118372,2236476.45042718,"5","22"
"POLYGON ((6813944.66249337 2236476.45042718,6821949.9118372 2236476.45042718,6821949.9118372 2228471.20108334,6813944.66249337 2228471.20108334,6813944.66249337 2236476.45042718))","579",6813944.66249337,2236476.45042718,6821949.9118372,2228471.20108334,"6","22"
"POLYGON ((6813944.66249337 2228471.20108334,6821949.9118372 2228471.20108334,6821949.9118372 2220465.95173951,6813944.66249337 2220465.95173951,6813944.66249337 2228471.20108334))","580",6813944.66249337,2228471.20108334,6821949.9118372,2220465.95173951,"7","22"
"POLYGON ((6813944.66249337 2220465.95173951,6821949.9118372 2220465.95173951,6821949.9118372 2212460.70239568,6813944.66249337 2212460.70239568,6813944.66249337 2220465.95173951))","581",6813944.66249337,2220465.95173951,6821949.9118372,2212460.70239568,"8","22"
"POLYGON ((6813944.66249337 2212460.70239568,6821949.9118372 2212460.70239568,6821949.9118372 2204455.45305185,6813944.66249337 2204455.45305185,6813944.66249337 2212460.70239568))","582",6813944.66249337,2212460.70239568,6821949.9118372,2204455.45305185,"9","22"
"POLYGON ((6813944.66249337 2204455.45305185,6821949.9118372 2204455.45305185,6821949.9118372 2196450.20370802,6813944.66249337 2196450.20370802,6813944.66249337 2204455.45305185))","583",6813944.66249337,2204455.45305185,6821949.9118372,2196450.20370802,"10","22"
"POLYGON ((6813944.66249337 2196450.20370802,6821949.9118372 2196450.20370802,6821949.9118372 2188444.95436418,6813944.66249337 2188444.95436418,6813944.66249337 2196450.20370802))","584",6813944.66249337,2196450.20370802,6821949.9118372,2188444.95436418,"11","22"
"POLYGON ((6813944.66249337 2188444.95436418,6821949.9118372 2188444.95436418,6821949.9118372 2180439.70502035,6813944.66249337 2180439.70502035,6813944.66249337 2188444.95436418))","585",6813944.66249337,2188444.95436418,6821949.9118372,2180439.70502035,"12","22"
"POLYGON ((6813944.66249337 2180439.70502035,6821949.9118372 2180439.70502035,6821949.9118372 2172434.45567652,6813944.66249337 2172434.45567652,6813944.66249337 2180439.70502035))","586",6813944.66249337,2180439.70502035,6821949.9118372,2172434.45567652,"13","22"
"POLYGON ((6813944.66249337 2172434.45567652,6821949.9118372 2172434.45567652,6821949.9118372 2164429.20633269,6813944.66249337 2164429.20633269,6813944.66249337 2172434.45567652))","587",6813944.66249337,2172434.45567652,6821949.9118372,2164429.20633269,"14","22"
"POLYGON ((6813944.66249337 2164429.20633269,6821949.9118372 2164429.20633269,6821949.9118372 2156423.95698886,6813944.66249337 2156423.95698886,6813944.66249337 2164429.20633269))","588",6813944.66249337,2164429.20633269,6821949.9118372,2156423.95698886,"15","22"
"POLYGON ((6813944.66249337 2156423.95698886,6821949.9118372 2156423.95698886,6821949.9118372 2148418.70764502,6813944.66249337 2148418.70764502,6813944.66249337 2156423.95698886))","589",6813944.66249337,2156423.95698886,6821949.9118372,2148418.70764502,"16","22"
"POLYGON ((6813944.66249337 2148418.70764502,6821949.9118372 2148418.70764502,6821949.9118372 2140413.45830119,6813944.66249337 2140413.45830119,6813944.66249337 2148418.70764502))","590",6813944.66249337,2148418.70764502,6821949.9118372,2140413.45830119,"17","22"
"POLYGON ((6813944.66249337 2140413.45830119,6821949.9118372 2140413.45830119,6821949.9118372 2132408.20895736,6813944.66249337 2132408.20895736,6813944.66249337 2140413.45830119))","591",6813944.66249337,2140413.45830119,6821949.9118372,2132408.20895736,"18","22"
"POLYGON ((6813944.66249337 2132408.20895736,6821949.9118372 2132408.20895736,6821949.9118372 2124402.95961353,6813944.66249337 2124402.95961353,6813944.66249337 2132408.20895736))","592",6813944.66249337,2132408.20895736,6821949.9118372,2124402.95961353,"19","22"
"POLYGON ((6813944.66249337 2124402.95961353,6821949.9118372 2124402.95961353,6821949.9118372 2116397.7102697,6813944.66249337 2116397.7102697,6813944.66249337 2124402.95961353))","593",6813944.66249337,2124402.95961353,6821949.9118372,2116397.7102697,"20","22"
"POLYGON ((6813944.66249337 2116397.7102697,6821949.9118372 2116397.7102697,6821949.9118372 2108392.46092586,6813944.66249337 2108392.46092586,6813944.66249337 2116397.7102697))","594",6813944.66249337,2116397.7102697,6821949.9118372,2108392.46092586,"21","22"
"POLYGON ((6813944.66249337 2108392.46092586,6821949.9118372 2108392.46092586,6821949.9118372 2100387.21158203,6813944.66249337 2100387.21158203,6813944.66249337 2108392.46092586))","595",6813944.66249337,2108392.46092586,6821949.9118372,2100387.21158203,"22","22"
"POLYGON ((6813944.66249337 2100387.21158203,6821949.9118372 2100387.21158203,6821949.9118372 2092381.9622382,6813944.66249337 2092381.9622382,6813944.66249337 2100387.21158203))","596",6813944.66249337,2100387.21158203,6821949.9118372,2092381.9622382,"23","22"
"POLYGON ((6813944.66249337 2092381.9622382,6821949.9118372 2092381.9622382,6821949.9118372 2084376.71289437,6813944.66249337 2084376.71289437,6813944.66249337 2092381.9622382))","597",6813944.66249337,2092381.9622382,6821949.9118372,2084376.71289437,"24","22"
"POLYGON ((6813944.66249337 2084376.71289437,6821949.9118372 2084376.71289437,6821949.9118372 2076371.46355054,6813944.66249337 2076371.46355054,6813944.66249337 2084376.71289437))","598",6813944.66249337,2084376.71289437,6821949.9118372,2076371.46355054,"25","22"
"POLYGON ((6821949.9118372 2284507.94649017,6829955.16118103 2284507.94649017,6829955.16118103 2276502.69714634,6821949.9118372 2276502.69714634,6821949.9118372 2284507.94649017))","599",6821949.9118372,2284507.94649017,6829955.16118103,2276502.69714634,"0","23"
"POLYGON ((6821949.9118372 2276502.69714634,6829955.16118103 2276502.69714634,6829955.16118103 2268497.4478025,6821949.9118372 2268497.4478025,6821949.9118372 2276502.69714634))","600",6821949.9118372,2276502.69714634,6829955.16118103,2268497.4478025,"1","23"
"POLYGON ((6821949.9118372 2268497.4478025,6829955.16118103 2268497.4478025,6829955.16118103 2260492.19845867,6821949.9118372 2260492.19845867,6821949.9118372 2268497.4478025))","601",6821949.9118372,2268497.4478025,6829955.16118103,2260492.19845867,"2","23"
"POLYGON ((6821949.9118372 2260492.19845867,6829955.16118103 2260492.19845867,6829955.16118103 2252486.94911484,6821949.9118372 2252486.94911484,6821949.9118372 2260492.19845867))","602",6821949.9118372,2260492.19845867,6829955.16118103,2252486.94911484,"3","23"
"POLYGON ((6821949.9118372 2252486.94911484,6829955.16118103 2252486.94911484,6829955.16118103 2244481.69977101,6821949.9118372 2244481.69977101,6821949.9118372 2252486.94911484))","603",6821949.9118372,2252486.94911484,6829955.16118103,2244481.69977101,"4","23"
"POLYGON ((6821949.9118372 2244481.69977101,6829955.16118103 2244481.69977101,6829955.16118103 2236476.45042718,6821949.9118372 2236476.45042718,6821949.9118372 2244481.69977101))","604",6821949.9118372,2244481.69977101,6829955.16118103,2236476.45042718,"5","23"
"POLYGON ((6821949.9118372 2236476.45042718,6829955.16118103 2236476.45042718,6829955.16118103 2228471.20108334,6821949.9118372 2228471.20108334,6821949.9118372 2236476.45042718))","605",6821949.9118372,2236476.45042718,6829955.16118103,2228471.20108334,"6","23"
"POLYGON ((6821949.9118372 2228471.20108334,6829955.16118103 2228471.20108334,6829955.16118103 2220465.95173951,6821949.9118372 2220465.95173951,6821949.9118372 2228471.20108334))","606",6821949.9118372,2228471.20108334,6829955.16118103,2220465.95173951,"7","23"
"POLYGON ((6821949.9118372 2220465.95173951,6829955.16118103 2220465.95173951,6829955.16118103 2212460.70239568,6821949.9118372 2212460.70239568,6821949.9118372 2220465.95173951))","607",6821949.9118372,2220465.95173951,6829955.16118103,2212460.70239568,"8","23"
"POLYGON ((6821949.9118372 2212460.70239568,6829955.16118103 2212460.70239568,6829955.16118103 2204455.45305185,6821949.9118372 2204455.45305185,6821949.9118372 2212460.70239568))","608",6821949.9118372,2212460.70239568,6829955.16118103,2204455.45305185,"9","23"
"POLYGON ((6821949.9118372 2204455.45305185,6829955.16118103 2204455.45305185,6829955.16118103 2196450.20370802,6821949.9118372 2196450.20370802,6821949.9118372 2204455.45305185))","609",6821949.9118372,2204455.45305185,6829955.16118103,2196450.20370802,"10","23"
"POLYGON ((6821949.9118372 2196450.20370802,6829955.16118103 2196450.20370802,6829955.16118103 2188444.95436418,6821949.9118372 2188444.95436418,6821949.9118372 2196450.20370802))","610",6821949.9118372,2196450.20370802,6829955.16118103,2188444.95436418,"11","23"
"POLYGON ((6821949.9118372 2188444.95436418,6829955.16118103 2188444.95436418,6829955.16118103 2180439.70502035,6821949.9118372 2180439.70502035,6821949.9118372 2188444.95436418))","611",6821949.9118372,2188444.95436418,6829955.16118103,2180439.70502035,"12","23"
"POLYGON ((6821949.9118372 2180439.70502035,6829955.16118103 2180439.70502035,6829955.16118103 2172434.45567652,6821949.9118372 2172434.45567652,6821949.9118372 2180439.70502035))","612",6821949.9118372,2180439.70502035,6829955.16118103,2172434.45567652,"13","23"
"POLYGON ((6821949.9118372 2172434.45567652,6829955.16118103 2172434.45567652,6829955.16118103 2164429.20633269,6821949.9118372 2164429.20633269,6821949.9118372 2172434.45567652))","613",6821949.9118372,2172434.45567652,6829955.16118103,2164429.20633269,"14","23"
"POLYGON ((6821949.9118372 2164429.20633269,6829955.16118103 2164429.20633269,6829955.16118103 2156423.95698886,6821949.9118372 2156423.95698886,6821949.9118372 2164429.20633269))","614",6821949.9118372,2164429.20633269,6829955.16118103,2156423.95698886,"15","23"
"POLYGON ((6821949.9118372 2156423.95698886,6829955.16118103 2156423.95698886,6829955.16118103 2148418.70764502,6821949.9118372 2148418.70764502,6821949.9118372 2156423.95698886))","615",6821949.9118372,2156423.95698886,6829955.16118103,2148418.70764502,"16","23"
"POLYGON ((6821949.9118372 2148418.70764502,6829955.16118103 2148418.70764502,6829955.16118103 2140413.45830119,6821949.9118372 2140413.45830119,6821949.9118372 2148418.70764502))","616",6821949.9118372,2148418.70764502,6829955.16118103,2140413.45830119,"17","23"
"POLYGON ((6821949.9118372 2140413.45830119,6829955.16118103 2140413.45830119,6829955.16118103 2132408.20895736,6821949.9118372 2132408.20895736,6821949.9118372 2140413.45830119))","617",6821949.9118372,2140413.45830119,6829955.16118103,2132408.20895736,"18","23"
"POLYGON ((6821949.9118372 2132408.20895736,6829955.16118103 2132408.20895736,6829955.16118103 2124402.95961353,6821949.9118372 2124402.95961353,6821949.9118372 2132408.20895736))","618",6821949.9118372,2132408.20895736,6829955.16118103,2124402.95961353,"19","23"
"POLYGON ((6821949.9118372 2124402.95961353,6829955.16118103 2124402.95961353,6829955.16118103 2116397.7102697,6821949.9118372 2116397.7102697,6821949.9118372 2124402.95961353))","619",6821949.9118372,2124402.95961353,6829955.16118103,2116397.7102697,"20","23"
"POLYGON ((6821949.9118372 2116397.7102697,6829955.16118103 2116397.7102697,6829955.16118103 2108392.46092586,6821949.9118372 2108392.46092586,6821949.9118372 2116397.7102697))","620",6821949.9118372,2116397.7102697,6829955.16118103,2108392.46092586,"21","23"
"POLYGON ((6821949.9118372 2108392.46092586,6829955.16118103 2108392.46092586,6829955.16118103 2100387.21158203,6821949.9118372 2100387.21158203,6821949.9118372 2108392.46092586))","621",6821949.9118372,2108392.46092586,6829955.16118103,2100387.21158203,"22","23"
"POLYGON ((6821949.9118372 2100387.21158203,6829955.16118103 2100387.21158203,6829955.16118103 2092381.9622382,6821949.9118372 2092381.9622382,6821949.9118372 2100387.21158203))","622",6821949.9118372,2100387.21158203,6829955.16118103,2092381.9622382,"23","23"
"POLYGON ((6821949.9118372 2092381.9622382,6829955.16118103 2092381.9622382,6829955.16118103 2084376.71289437,6821949.9118372 2084376.71289437,6821949.9118372 2092381.9622382))","623",6821949.9118372,2092381.9622382,6829955.16118103,2084376.71289437,"24","23"
"POLYGON ((6821949.9118372 2084376.71289437,6829955.16118103 2084376.71289437,6829955.16118103 2076371.46355054,6821949.9118372 2076371.46355054,6821949.9118372 2084376.71289437))","624",6821949.9118372,2084376.71289437,6829955.16118103,2076371.46355054,"25","23"
"POLYGON ((6829955.16118103 2284507.94649017,6837960.41052486 2284507.94649017,6837960.41052486 2276502.69714634,6829955.16118103 2276502.69714634,6829955.16118103 2284507.94649017))","625",6829955.16118103,2284507.94649017,6837960.41052486,2276502.69714634,"0","24"
"POLYGON ((6829955.16118103 2276502.69714634,6837960.41052486 2276502.69714634,6837960.41052486 2268497.4478025,6829955.16118103 2268497.4478025,6829955.16118103 2276502.69714634))","626",6829955.16118103,2276502.69714634,6837960.41052486,2268497.4478025,"1","24"
"POLYGON ((6829955.16118103 2268497.4478025,6837960.41052486 2268497.4478025,6837960.41052486 2260492.19845867,6829955.16118103 2260492.19845867,6829955.16118103 2268497.4478025))","627",6829955.16118103,2268497.4478025,6837960.41052486,2260492.19845867,"2","24"
"POLYGON ((6829955.16118103 2260492.19845867,6837960.41052486 2260492.19845867,6837960.41052486 2252486.94911484,6829955.16118103 2252486.94911484,6829955.16118103 2260492.19845867))","628",6829955.16118103,2260492.19845867,6837960.41052486,2252486.94911484,"3","24"
"POLYGON ((6829955.16118103 2252486.94911484,6837960.41052486 2252486.94911484,6837960.41052486 2244481.69977101,6829955.16118103 2244481.69977101,6829955.16118103 2252486.94911484))","629",6829955.16118103,2252486.94911484,6837960.41052486,2244481.69977101,"4","24"
"POLYGON ((6829955.16118103 2244481.69977101,6837960.41052486 2244481.69977101,6837960.41052486 2236476.45042718,6829955.16118103 2236476.45042718,6829955.16118103 2244481.69977101))","630",6829955.16118103,2244481.69977101,6837960.41052486,2236476.45042718,"5","24"
"POLYGON ((6829955.16118103 2236476.45042718,6837960.41052486 2236476.45042718,6837960.41052486 2228471.20108334,6829955.16118103 2228471.20108334,6829955.16118103 2236476.45042718))","631",6829955.16118103,2236476.45042718,6837960.41052486,2228471.20108334,"6","24"
"POLYGON ((6829955.16118103 2228471.20108334,6837960.41052486 2228471.20108334,6837960.41052486 2220465.95173951,6829955.16118103 2220465.95173951,6829955.16118103 2228471.20108334))","632",6829955.16118103,2228471.20108334,6837960.41052486,2220465.95173951,"7","24"
"POLYGON ((6829955.16118103 2220465.95173951,6837960.41052486 2220465.95173951,6837960.41052486 2212460.70239568,6829955.16118103 2212460.70239568,6829955.16118103 2220465.95173951))","633",6829955.16118103,2220465.95173951,6837960.41052486,2212460.70239568,"8","24"
"POLYGON ((6829955.16118103 2212460.70239568,6837960.41052486 2212460.70239568,6837960.41052486 2204455.45305185,6829955.16118103 2204455.45305185,6829955.16118103 2212460.70239568))","634",6829955.16118103,2212460.70239568,6837960.41052486,2204455.45305185,"9","24"
"POLYGON ((6829955.16118103 2204455.45305185,6837960.41052486 2204455.45305185,6837960.41052486 2196450.20370802,6829955.16118103 2196450.20370802,6829955.16118103 2204455.45305185))","635",6829955.16118103,2204455.45305185,6837960.41052486,2196450.20370802,"10","24"
"POLYGON ((6829955.16118103 2196450.20370802,6837960.41052486 2196450.20370802,6837960.41052486 2188444.95436418,6829955.16118103 2188444.95436418,6829955.16118103 2196450.20370802))","636",6829955.16118103,2196450.20370802,6837960.41052486,2188444.95436418,"11","24"
"POLYGON ((6829955.16118103 2188444.95436418,6837960.41052486 2188444.95436418,6837960.41052486 2180439.70502035,6829955.16118103 2180439.70502035,6829955.16118103 2188444.95436418))","637",6829955.16118103,2188444.95436418,6837960.41052486,2180439.70502035,"12","24"
"POLYGON ((6829955.16118103 2180439.70502035,6837960.41052486 2180439.70502035,6837960.41052486 2172434.45567652,6829955.16118103 2172434.45567652,6829955.16118103 2180439.70502035))","638",6829955.16118103,2180439.70502035,6837960.41052486,2172434.45567652,"13","24"
"POLYGON ((6829955.16118103 2172434.45567652,6837960.41052486 2172434.45567652,6837960.41052486 2164429.20633269,6829955.16118103 2164429.20633269,6829955.16118103 2172434.45567652))","639",6829955.16118103,2172434.45567652,6837960.41052486,2164429.20633269,"14","24"
"POLYGON ((6829955.16118103 2164429.20633269,6837960.41052486 2164429.20633269,6837960.41052486 2156423.95698886,6829955.16118103 2156423.95698886,6829955.16118103 2164429.20633269))","640",6829955.16118103,2164429.20633269,6837960.41052486,2156423.95698886,"15","24"
"POLYGON ((6829955.16118103 2156423.95698886,6837960.41052486 2156423.95698886,6837960.41052486 2148418.70764502,6829955.16118103 2148418.70764502,6829955.16118103 2156423.95698886))","641",6829955.16118103,2156423.95698886,6837960.41052486,2148418.70764502,"16","24"
"POLYGON ((6829955.16118103 2148418.70764502,6837960.41052486 2148418.70764502,6837960.41052486 2140413.45830119,6829955.16118103 2140413.45830119,6829955.16118103 2148418.70764502))","642",6829955.16118103,2148418.70764502,6837960.41052486,2140413.45830119,"17","24"
"POLYGON ((6829955.16118103 2140413.45830119,6837960.41052486 2140413.45830119,6837960.41052486 2132408.20895736,6829955.16118103 2132408.20895736,6829955.16118103 2140413.45830119))","643",6829955.16118103,2140413.45830119,6837960.41052486,2132408.20895736,"18","24"
"POLYGON ((6829955.16118103 2132408.20895736,6837960.41052486 2132408.20895736,6837960.41052486 2124402.95961353,6829955.16118103 2124402.95961353,6829955.16118103 2132408.20895736))","644",6829955.16118103,2132408.20895736,6837960.41052486,2124402.95961353,"19","24"
"POLYGON ((6829955.16118103 2124402.95961353,6837960.41052486 2124402.95961353,6837960.41052486 2116397.7102697,6829955.16118103 2116397.7102697,6829955.16118103 2124402.95961353))","645",6829955.16118103,2124402.95961353,6837960.41052486,2116397.7102697,"20","24"
"POLYGON ((6829955.16118103 2116397.7102697,6837960.41052486 2116397.7102697,6837960.41052486 2108392.46092586,6829955.16118103 2108392.46092586,6829955.16118103 2116397.7102697))","646",6829955.16118103,2116397.7102697,6837960.41052486,2108392.46092586,"21","24"
"POLYGON ((6829955.16118103 2108392.46092586,6837960.41052486 2108392.46092586,6837960.41052486 2100387.21158203,6829955.16118103 2100387.21158203,6829955.16118103 2108392.46092586))","647",6829955.16118103,2108392.46092586,6837960.41052486,2100387.21158203,"22","24"
